SITE_ID,Week,Year,DATEOFF,Ca,Cl,HNO3,HNO3 PPB,K,Mg,Na,NH4,NO3,SO2,SO2 PPB,SO4,TNO3,DATEON
DUK008,38,2020,9/22/20 8:00,0.114,0.456,0.238,0.092,0.062,0.058,0.414,0.201,0.52,0.266,0.102,0.554,0.754,9/15/20
DUK008,38,2021,9/21/21 8:00,0.129,0.156,0.74,0.287,0.08,0.049,0.305,0.341,0.39,0.22,0.084,1.186,1.118,9/14/21
DUK008,38,2022,9/27/22 8:00,0.177,0.033,0.596,0.231,0.061,0.032,0.028,0.334,0.212,0.444,0.169,0.75,0.798,9/20/22
DUK008,38,2023,9/26/23 8:00,0.091,0.033,0.611,0.237,0.053,0.021,0.056,0.37,0.264,0.278,0.106,1.115,0.865,9/19/23
DUK008,38,2024,9/24/24 8:00,0.073,0.093,0.438,0.17,0.064,0.03,0.169,0.294,0.514,0.355,0.135,0.762,0.945,9/17/24
DUK008,39,2020,9/29/20 8:00,0.051,0.036,0.696,0.27,0.066,0.016,0.064,0.179,0.102,0.163,0.062,0.569,0.786,9/22/20
DUK008,39,2021,9/28/21 8:00,0.21,0.038,0.442,0.172,0.066,0.023,0.081,0.246,0.239,0.342,0.131,0.948,0.674,9/21/21
DUK008,39,2022,10/4/22 8:00,0.077,0.034,0.274,0.106,0.03,0.019,0.018,0.131,0.153,0.255,0.097,0.287,0.423,9/27/22
DUK008,39,2023,10/3/23 8:00,0.178,0.229,0.641,0.249,0.17,0.096,0.636,0.514,1.094,0.3,0.114,1.497,1.725,9/26/23
DUK008,39,2024,10/1/24 8:00,0.073,0.158,0.334,0.13,0.076,0.054,0.341,0.25,0.447,0.404,0.154,1.028,0.775,9/24/24
DUK008,40,2020,10/6/20 8:00,0.145,0.034,0.403,0.156,0.055,0.023,0.023,0.271,0.263,0.243,0.093,0.681,0.66,9/29/20
DUK008,40,2021,10/5/21 8:00,0.235,0.033,0.874,0.339,0.096,0.043,0.12,0.484,0.459,0.328,0.125,1.457,1.319,9/28/21
DUK008,40,2022,10/11/22 8:00,0.177,0.034,0.65,0.252,0.049,0.031,0.016,0.314,0.223,0.488,0.186,0.759,0.863,10/4/22
DUK008,40,2023,10/10/23 8:00,0.326,0.41,0.919,0.357,0.133,0.12,0.655,0.488,0.953,0.35,0.134,1.472,1.857,10/3/23
DUK008,40,2024,10/8/24 8:00,0.2,0.032,0.706,0.274,0.073,0.045,0.132,0.237,0.317,0.268,0.102,0.959,1.012,10/1/24
DUK008,41,2020,10/13/20 8:00,0.267,0.034,0.606,0.235,0.088,0.044,0.11,0.175,0.377,0.239,0.091,0.841,0.973,10/6/20
DUK008,41,2021,10/12/21 8:00,0.048,0.282,0.328,0.127,0.144,0.043,0.352,0.24,0.444,0.209,0.08,0.809,0.767,10/5/21
DUK008,41,2022,10/18/22 8:00,0.403,0.034,0.775,0.301,0.222,0.045,0.132,0.409,0.331,0.366,0.14,0.874,1.094,10/11/22
DUK008,41,2023,10/17/23 8:00,0.473,0.036,1.085,0.421,0.104,0.054,0.048,0.317,0.608,0.448,0.171,1.045,1.676,10/10/23
DUK008,41,2024,10/15/24 8:00,0.325,0.034,0.519,0.201,0.058,0.054,0.02,0.206,0.241,0.334,0.127,0.524,0.751,10/8/24
DUK008,42,2020,10/20/20 8:00,0.125,0.368,0.527,0.204,0.079,0.063,0.411,0.174,0.535,0.316,0.121,0.717,1.053,10/13/20
DUK008,42,2021,10/19/21 8:00,0.18,0.038,0.78,0.303,0.064,0.033,0.044,0.37,0.247,0.568,0.217,0.895,1.014,10/12/21
DUK008,42,2022,10/25/22 8:00,0.215,0.034,0.962,0.373,0.08,0.036,0.057,0.224,0.42,0.507,0.193,0.479,1.367,10/18/22
DUK008,42,2023,10/24/23 8:00,0.145,0.034,1.053,0.409,0.071,0.023,0.024,0.382,0.25,0.477,0.182,0.892,1.286,10/17/23
DUK008,42,2024,10/22/24 8:00,0.136,0.035,0.609,0.236,0.032,0.022,0.017,0.204,0.146,0.32,0.122,0.474,0.745,10/15/24
DUK008,43,2020,10/27/20 8:00,0.079,0.25,0.396,0.154,0.067,0.074,0.577,0.082,0.82,0.283,0.108,0.605,1.209,10/20/20
DUK008,43,2021,10/26/21 8:00,0.234,0.034,0.717,0.278,0.083,0.041,0.083,0.41,0.541,0.395,0.151,0.892,1.246,10/19/21
DUK008,43,2022,11/1/22 8:00,0.098,0.71,0.672,0.261,0.068,0.089,0.682,0.217,0.953,0.289,0.11,0.772,1.615,10/25/22
DUK008,43,2023,10/31/23 8:00,0.257,0.899,0.86,0.334,0.133,0.175,1.31,0.298,1.864,0.681,0.26,1.416,2.71,10/24/23
DUK008,43,2024,10/29/24 8:00,0.276,0.085,0.829,0.322,0.066,0.053,0.143,0.34,0.634,0.388,0.148,0.866,1.45,10/22/24
DUK008,44,2020,11/3/20 8:00,0.068,0.039,0.46,0.178,0.062,0.023,0.101,0.297,0.26,0.269,0.103,0.718,0.713,10/27/20
DUK008,44,2021,11/2/21 8:00,0.059,0.033,0.443,0.172,0.044,0.016,0.047,0.23,0.18,0.239,0.091,0.599,0.616,10/26/21
DUK008,44,2022,11/8/22 8:00,0.119,2.28,0.525,0.204,0.102,0.201,1.634,0.131,0.571,0.379,0.145,1.157,1.087,11/1/22
DUK008,44,2023,11/7/23 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,10/31/23
DUK008,44,2024,11/5/24 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,10/29/24
DUK008,45,2020,11/10/20 8:00,0.114,0.282,1.036,0.402,0.068,0.059,0.393,0.106,0.543,0.391,0.149,0.534,1.562,11/3/20
DUK008,45,2021,11/9/21 8:00,0.113,0.066,0.651,0.253,0.042,0.033,0.117,0.266,0.348,0.465,0.177,0.653,0.989,11/2/21
DUK008,45,2022,11/15/22 8:00,0.092,0.913,0.341,0.132,0.063,0.083,0.636,0.164,0.573,0.327,0.125,0.591,0.909,11/8/22
DUK008,45,2023,11/14/23 8:00,0.313,0.034,0.94,0.365,0.082,0.053,0.124,0.556,0.732,0.638,0.243,1.202,1.657,11/7/23
DUK008,46,2020,11/17/20 8:00,0.092,0.235,0.436,0.169,0.084,0.046,0.313,0.213,0.53,0.397,0.152,0.683,0.959,11/10/20
DUK008,46,2021,11/16/21 8:00,0.12,0.037,0.842,0.327,0.06,0.025,0.11,0.241,0.339,0.432,0.165,0.584,1.168,11/9/21
DUK008,46,2022,11/22/22 8:00,0.113,0.041,1.061,0.412,0.045,0.014,0.025,0.381,0.375,0.667,0.255,0.796,1.419,11/15/22
DUK008,46,2023,11/21/23 8:00,0.197,0.715,0.951,0.369,0.066,0.095,0.616,0.233,0.973,0.551,0.21,0.672,1.909,11/14/23
DUK008,47,2020,11/24/20 8:00,0.136,0.035,1.136,0.441,0.061,0.035,0.168,0.219,0.361,0.528,0.202,0.786,1.478,11/17/20
DUK008,47,2021,11/23/21 8:00,0.205,0.297,0.699,0.271,0.071,0.055,0.324,0.323,0.738,0.593,0.226,0.823,1.425,11/16/21
DUK008,47,2022,11/29/22 8:00,0.183,0.034,1.463,0.568,0.09,0.032,0.104,0.295,0.293,0.813,0.31,0.941,1.733,11/22/22
DUK008,47,2023,11/28/23 8:00,0.058,0.037,0.484,0.188,0.039,0.021,0.113,0.331,0.458,0.349,0.133,0.788,0.934,11/21/23
DUK008,48,2020,12/1/20 8:00,0.101,0.035,0.759,0.295,0.082,0.04,0.252,0.187,0.44,0.462,0.176,0.942,1.187,11/24/20
DUK008,48,2021,11/30/21 8:00,0.139,0.034,0.96,0.372,0.053,0.027,0.031,0.254,0.245,0.618,0.236,0.533,1.19,11/23/21
DUK008,48,2022,12/6/22 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,11/29/22
DUK008,48,2023,12/5/23 8:00,0.144,0.035,1.029,0.399,0.061,0.029,0.144,0.285,0.422,0.557,0.213,0.915,1.435,11/28/23
DUK008,49,2020,12/8/20 8:00,0.102,0.035,0.701,0.272,0.049,0.02,0.068,0.423,0.589,0.509,0.194,1.037,1.279,12/1/20
DUK008,49,2021,12/7/21 8:00,0.328,0.034,1.227,0.476,0.086,0.042,0.124,0.382,0.717,0.839,0.32,0.817,1.924,11/30/21
DUK008,49,2023,12/12/23 8:00,0.061,0.079,0.702,0.272,0.052,0.021,0.141,0.295,0.431,0.47,0.179,0.769,1.121,12/5/23
DUK008,50,2020,12/15/20 8:00,0.166,0.035,1.452,0.563,0.081,0.029,0.132,0.459,0.722,0.701,0.268,1.238,2.151,12/8/20
DUK008,50,2021,12/14/21 8:00,0.222,0.035,1.003,0.389,0.065,0.033,0.16,0.336,0.68,0.438,0.167,1.1,1.666,12/7/21
DUK008,50,2023,12/19/23 8:00,0.101,0.034,1.107,0.43,0.037,0.013,0.025,0.158,0.208,0.685,0.261,0.462,1.297,12/12/23
DUK008,51,2020,12/22/20 8:00,0.06,0.035,0.978,0.379,0.042,0.012,0.036,0.435,0.456,0.425,0.162,0.933,1.419,12/15/20
DUK008,51,2021,12/21/21 8:00,0.082,0.108,0.678,0.263,0.053,0.043,0.325,0.265,0.902,0.34,0.13,0.745,1.569,12/14/21
DUK008,51,2022,12/27/22 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,12/20/22
DUK008,51,2023,12/26/23 8:00,0.109,0.102,1.668,0.647,0.071,0.033,0.192,0.312,0.761,1.214,0.463,0.691,2.402,12/19/23
DUK008,52,2020,12/29/20 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,12/22/20
DUK008,52,2021,12/28/21 8:00,0.205,0.075,0.654,0.254,0.066,0.045,0.214,0.331,0.733,0.598,0.228,0.897,1.376,12/21/21
DUK008,52,2022,1/3/23 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,12/27/22
DUK008,52,2023,1/2/24 8:00,0.035,0.034,0.535,0.208,0.06,0.012,0.035,0.263,0.323,0.381,0.145,0.536,0.85,12/26/23
DUK008,53,2021,1/4/22 8:00,0.055,0.079,0.361,0.14,0.078,0.037,0.258,0.445,0.379,0.201,0.077,1.207,0.735,12/28/21
PNF126,1,2021,1/5/21 8:00,0.052,0.031,0.405,0.157,0.037,0.02,0.136,0.196,0.37,0.214,0.082,0.609,0.769,12/29/20
PNF126,1,2022,1/11/22 8:00,0.074,0.032,0.473,0.184,0.027,0.011,0.059,0.172,0.229,0.373,0.142,0.46,0.694,1/4/22
PNF126,2,2021,1/12/21 8:00,0.024,0.032,0.485,0.188,0.022,0.006,0.023,0.325,0.311,0.158,0.06,0.675,0.788,1/5/21
PNF126,2,2022,1/18/22 8:00,0.087,0.031,0.225,0.087,0.027,0.011,0.029,0.57,1.191,0.321,0.123,0.725,1.412,1/11/22
PNF126,3,2021,1/19/21 8:00,0.058,0.033,0.322,0.125,0.031,0.008,0.026,0.225,0.296,0.247,0.094,0.428,0.613,1/12/21
PNF126,3,2022,1/25/22 8:00,0.083,0.031,0.428,0.166,0.023,0.01,0.041,0.292,0.438,0.256,0.098,0.599,0.86,1/18/22
PNF126,4,2021,1/26/21 8:00,0.122,0.031,0.444,0.172,0.043,0.014,0.036,0.151,0.371,0.406,0.155,0.376,0.808,1/19/21
PNF126,4,2022,2/1/22 8:00,0.185,0.046,0.663,0.257,0.036,0.018,0.062,0.542,1.258,0.614,0.234,0.704,1.91,1/25/22
PNF126,5,2021,2/2/21 8:00,0.05,0.031,0.345,0.134,0.025,0.007,0.033,0.277,0.405,0.287,0.11,0.533,0.745,1/26/21
PNF126,5,2022,2/8/22 8:00,0.084,0.031,0.433,0.168,0.05,0.016,0.104,0.38,0.938,0.386,0.147,0.606,1.365,2/1/22
PNF126,6,2020,2/11/20 8:00,0.03,0.031,0.271,0.105,0.02,0.006,0.031,0.146,0.139,0.158,0.06,0.36,0.406,2/4/20
PNF126,6,2021,2/9/21 8:00,0.038,0.032,0.546,0.212,0.024,0.009,0.053,0.218,0.301,0.411,0.157,0.458,0.839,2/2/21
PNF126,6,2022,2/15/22 8:00,0.271,0.031,0.488,0.189,0.148,0.022,0.041,0.324,0.715,0.61,0.233,0.608,1.195,2/8/22
PNF126,7,2020,2/18/20 8:00,0.032,0.031,0.454,0.176,0.032,0.012,0.061,0.291,0.396,0.242,0.092,0.567,0.843,2/11/20
PNF126,7,2021,2/16/21 8:00,0.044,0.031,0.148,0.057,0.026,0.009,0.057,0.251,0.378,0.171,0.065,0.545,0.523,2/9/21
PNF126,7,2022,2/22/22 8:00,0.117,0.14,0.375,0.146,0.043,0.036,0.197,0.198,0.559,0.302,0.115,0.576,0.928,2/15/22
PNF126,8,2020,2/25/20 8:00,0.057,0.031,0.421,0.163,0.025,0.013,0.031,0.178,0.13,0.267,0.102,0.525,0.544,2/18/20
PNF126,8,2021,2/23/21 8:00,0.032,0.032,0.495,0.192,0.027,0.009,0.03,0.369,0.199,0.342,0.131,0.855,0.686,2/16/21
PNF126,8,2022,3/1/22 8:00,0.047,0.031,0.361,0.14,0.022,0.011,0.05,0.177,0.154,0.192,0.073,0.577,0.51,2/22/22
PNF126,9,2020,3/3/20 8:00,0.088,0.031,0.468,0.182,0.028,0.015,0.04,0.302,0.487,0.205,0.078,0.596,0.947,2/25/20
PNF126,9,2021,3/2/21 8:00,0.121,0.031,0.463,0.18,0.038,0.025,0.138,0.195,0.311,0.341,0.13,0.689,0.766,2/23/21
PNF126,9,2022,3/8/22 8:00,0.437,0.065,0.874,0.339,0.083,0.034,0.046,0.243,0.387,0.769,0.293,0.569,1.246,3/1/22
PNF126,10,2020,3/10/20 8:00,0.153,0.129,0.576,0.223,0.034,0.03,0.128,0.242,0.377,0.345,0.132,0.661,0.943,3/3/20
PNF126,10,2021,3/9/21 8:00,0.165,0.031,0.752,0.292,0.029,0.022,0.029,0.216,0.228,0.665,0.254,0.47,0.968,3/2/21
PNF126,10,2022,3/15/22 8:00,0.104,0.033,0.455,0.177,0.029,0.015,0.032,0.211,0.25,0.245,0.094,0.437,0.698,3/8/22
PNF126,11,2020,3/17/20 8:00,0.044,0.03,0.383,0.149,0.038,0.019,0.091,0.274,0.369,0.13,0.05,0.666,0.745,3/10/20
PNF126,11,2021,3/16/21 8:00,0.148,0.067,0.465,0.18,0.057,0.045,0.205,0.276,0.634,0.36,0.137,0.679,1.091,3/9/21
PNF126,11,2022,3/22/22 8:00,0.11,0.031,0.426,0.165,0.038,0.02,0.085,0.198,0.269,0.209,0.08,0.536,0.688,3/15/22
PNF126,12,2020,3/24/20 8:00,0.035,0.03,0.319,0.124,0.035,0.014,0.079,0.296,0.341,0.125,0.048,0.664,0.654,3/17/20
PNF126,12,2021,3/23/21 8:00,0.162,0.267,0.258,0.1,0.045,0.047,0.234,0.182,0.396,0.272,0.104,0.636,0.65,3/16/21
PNF126,12,2022,3/29/22 8:00,0.178,0.031,0.317,0.123,0.033,0.036,0.131,0.253,0.479,0.255,0.097,0.608,0.791,3/22/22
PNF126,13,2020,3/31/20 8:00,0.121,0.03,0.495,0.192,0.069,0.031,0.158,0.396,0.329,0.293,0.112,1.093,0.816,3/24/20
PNF126,13,2021,3/30/21 8:00,0.069,0.03,0.359,0.139,0.044,0.026,0.129,0.264,0.183,0.2,0.076,0.883,0.536,3/23/21
PNF126,13,2022,4/5/22 8:00,0.03,0.031,0.09,0.035,0.012,0.006,0.017,0.055,0.083,0.159,0.061,0.139,0.172,3/29/22
PNF126,14,2020,4/7/20 8:00,0.127,0.03,0.69,0.268,0.042,0.022,0.016,0.325,0.164,0.278,0.106,0.761,0.843,3/31/20
PNF126,14,2021,4/6/21 8:00,0.275,0.031,0.542,0.21,0.052,0.045,0.09,0.344,0.446,0.448,0.171,0.904,0.979,3/30/21
PNF126,14,2022,4/12/22 8:00,0.153,0.036,0.4,0.155,0.033,0.022,0.042,0.213,0.237,0.168,0.064,0.573,0.63,4/5/22
PNF126,15,2020,4/14/20 8:00,0.136,0.031,0.418,0.162,0.043,0.023,0.022,0.278,0.19,0.191,0.073,0.754,0.601,4/7/20
PNF126,15,2021,4/13/21 8:00,0.299,0.03,0.687,0.267,0.09,0.054,0.132,0.398,0.46,0.31,0.118,1.245,1.136,4/6/21
PNF126,15,2022,4/19/22 8:00,0.152,0.052,0.26,0.101,0.059,0.04,0.179,0.263,0.629,0.154,0.059,0.735,0.884,4/12/22
PNF126,16,2020,4/21/20 8:00,0.136,0.031,0.621,0.241,0.05,0.025,0.023,0.391,0.247,0.286,0.109,0.96,0.857,4/14/20
PNF126,16,2021,4/20/21 8:00,0.229,0.04,0.529,0.205,0.042,0.041,0.029,0.442,0.555,0.315,0.12,0.969,1.075,4/13/21
PNF126,16,2022,4/26/22 8:00,0.372,0.043,0.459,0.178,0.101,0.087,0.28,0.312,0.917,0.244,0.093,1.078,1.369,4/19/22
PNF126,17,2020,4/28/20 8:00,0.122,0.031,0.319,0.124,0.027,0.018,0.009,0.16,0.119,0.204,0.078,0.438,0.433,4/21/20
PNF126,17,2021,4/27/21 8:00,0.237,0.031,0.905,0.351,0.055,0.038,0.029,0.4,0.31,0.272,0.104,1.139,1.201,4/20/21
PNF126,17,2022,5/3/22 8:00,0.371,0.043,0.459,0.178,0.101,0.087,0.279,0.311,0.914,0.244,0.093,1.077,1.366,4/26/22
PNF126,18,2020,5/5/20 8:00,0.131,0.03,0.53,0.206,0.044,0.026,0.027,0.232,0.11,0.21,0.08,0.575,0.632,4/28/20
PNF126,18,2021,5/4/21 8:00,0.216,0.084,0.467,0.181,0.083,0.062,0.23,0.417,0.694,0.169,0.064,1.163,1.153,4/27/21
PNF126,18,2022,5/10/22 8:00,0.106,0.03,0.405,0.157,0.062,0.025,0.064,0.172,0.152,0.171,0.065,0.629,0.551,5/3/22
PNF126,19,2020,5/12/20 8:00,0.148,0.031,0.499,0.194,0.033,0.035,0.012,0.323,0.371,0.191,0.073,0.643,0.862,5/5/20
PNF126,19,2021,5/11/21 8:00,0.3,0.03,0.505,0.196,0.059,0.043,0.035,0.317,0.481,0.151,0.058,0.825,0.979,5/4/21
PNF126,20,2020,5/19/20 8:00,0.154,0.187,0.375,0.146,0.06,0.058,0.301,0.335,0.7,0.13,0.05,0.946,1.069,5/12/20
PNF126,20,2021,5/18/21 8:00,0.135,0.03,0.372,0.144,0.057,0.025,0.023,0.409,0.379,0.173,0.066,0.846,0.745,5/11/21
PNF126,21,2020,5/26/20 8:00,0.037,0.03,0.24,0.093,0.042,0.015,0.06,0.179,0.141,0.119,0.045,0.525,0.378,5/19/20
PNF126,21,2021,5/25/21 8:00,0.208,0.03,1.022,0.397,0.079,0.054,0.162,0.61,0.54,0.233,0.089,1.475,1.546,5/18/21
PNF126,22,2020,6/2/20 8:00,0.058,0.03,0.389,0.151,0.051,0.017,0.028,0.275,0.138,0.199,0.076,0.618,0.521,5/26/20
PNF126,22,2021,6/1/21 8:00,0.097,0.03,0.428,0.166,0.067,0.026,0.089,0.321,0.174,0.231,0.088,0.882,0.595,5/25/21
PNF126,23,2020,6/9/20 8:00,0.147,0.029,0.845,0.328,0.062,0.038,0.08,0.49,0.242,0.136,0.052,1.384,1.074,6/2/20
PNF126,23,2021,6/8/21 8:00,0.061,0.03,0.478,0.185,0.065,0.025,0.117,0.283,0.198,0.176,0.067,0.768,0.669,6/1/21
PNF126,24,2020,6/16/20 8:00,0.111,0.03,0.28,0.109,0.053,0.033,0.075,0.305,0.317,0.129,0.049,0.769,0.593,6/9/20
PNF126,24,2021,6/15/21 8:00,0.055,0.03,0.272,0.106,0.064,0.017,0.051,0.347,0.156,0.176,0.067,0.907,0.423,6/8/21
PNF126,25,2020,6/23/20 8:00,0.066,0.03,0.435,0.169,0.049,0.015,0.018,0.351,0.153,0.153,0.058,0.853,0.581,6/16/20
PNF126,25,2021,6/22/21 8:00,0.166,0.029,0.596,0.231,0.055,0.036,0.034,0.292,0.155,0.125,0.048,0.786,0.741,6/15/21
PNF126,26,2020,6/30/20 8:00,0.372,0.119,0.309,0.12,0.127,0.096,0.114,0.277,0.512,0.126,0.048,1.071,0.816,6/23/20
PNF126,26,2021,6/29/21 8:00,0.065,0.051,0.66,0.256,0.06,0.034,0.157,0.326,0.185,0.13,0.05,1.021,0.834,6/22/21
PNF126,27,2020,7/7/20 8:00,0.077,0.029,0.42,0.163,0.072,0.024,0.04,0.372,0.094,0.134,0.051,1.018,0.508,6/30/20
PNF126,27,2021,7/6/21 8:00,0.063,0.029,0.384,0.149,0.074,0.023,0.067,0.286,0.121,0.14,0.053,0.693,0.499,6/29/21
PNF126,28,2020,7/14/20 8:00,0.086,0.029,0.369,0.143,0.057,0.023,0.034,0.289,0.183,0.127,0.048,0.74,0.546,7/7/20
PNF126,28,2021,7/13/21 8:00,0.096,0.03,0.474,0.184,0.086,0.03,0.071,0.294,0.097,0.119,0.045,0.978,0.564,7/6/21
PNF126,29,2020,7/21/20 8:00,0.11,0.032,0.548,0.213,0.071,0.031,0.052,0.486,0.102,0.163,0.062,1.278,0.641,7/14/20
PNF126,29,2021,7/20/21 8:00,0.088,0.03,0.313,0.121,0.077,0.025,0.066,0.267,0.202,0.118,0.045,0.794,0.509,7/13/21
PNF126,30,2020,7/28/20 8:00,0.034,0.029,0.273,0.106,0.063,0.016,0.066,0.224,0.124,0.119,0.045,0.606,0.392,7/21/20
PNF126,30,2021,7/27/21 8:00,0.093,0.031,0.576,0.223,0.135,0.021,0.018,0.73,0.074,0.124,0.047,1.675,0.64,7/20/21
PNF126,31,2020,8/4/20 8:00,0.082,0.029,0.31,0.12,0.08,0.03,0.101,0.24,0.189,0.118,0.045,0.848,0.494,7/28/20
PNF126,31,2021,8/3/21 8:00,0.134,0.029,0.505,0.196,0.134,0.024,0.018,0.752,0.205,0.237,0.09,1.549,0.702,7/27/21
PNF126,32,2020,8/11/20 8:00,0.061,0.029,0.302,0.117,0.085,0.014,0.016,0.337,0.096,0.117,0.045,0.819,0.393,8/4/20
PNF126,32,2021,8/10/21 8:00,0.054,0.031,0.497,0.193,0.109,0.015,0.02,0.43,0.073,0.179,0.068,0.948,0.562,8/3/21
PNF126,33,2020,8/18/20 8:00,0.054,0.03,0.27,0.105,0.078,0.012,0.016,0.39,0.085,0.118,0.045,0.949,0.351,8/11/20
PNF126,33,2021,8/17/21 8:00,0.061,0.029,0.26,0.101,0.075,0.021,0.08,0.305,0.118,0.117,0.045,0.877,0.373,8/10/21
PNF126,34,2020,8/25/20 8:00,0.064,0.03,0.367,0.142,0.064,0.018,0.039,0.261,0.071,0.136,0.052,0.811,0.432,8/18/20
PNF126,34,2021,8/24/21 8:00,0.057,0.031,0.214,0.083,0.086,0.017,0.023,0.511,0.122,0.126,0.048,1.434,0.333,8/17/21
PNF126,35,2020,9/1/20 8:00,0.197,0.029,0.252,0.098,0.101,0.041,0.094,0.305,0.348,0.118,0.045,1.06,0.596,8/25/20
PNF126,35,2021,8/31/21 8:00,0.241,0.034,0.375,0.146,0.151,0.058,0.143,0.372,0.295,0.118,0.045,1.659,0.665,8/24/21
PNF126,36,2020,9/8/20 8:00,0.184,0.033,0.197,0.076,0.082,0.048,0.12,0.311,0.327,0.118,0.045,1.059,0.521,9/1/20
PNF126,36,2021,9/7/21 8:00,0.057,0.03,0.247,0.096,0.071,0.015,0.03,0.278,0.09,0.118,0.045,0.755,0.333,8/31/21
PNF126,37,2020,9/15/20 8:00,0.072,0.029,0.194,0.075,0.055,0.02,0.054,0.144,0.106,0.117,0.045,0.442,0.297,9/8/20
PNF126,37,2021,9/14/21 8:00,0.12,0.03,0.431,0.167,0.069,0.03,0.041,0.431,0.181,0.176,0.067,1.029,0.605,9/7/21
PNF126,38,2020,9/22/20 8:00,0.076,0.039,0.3,0.116,0.066,0.021,0.071,0.278,0.181,0.129,0.049,0.644,0.476,9/15/20
PNF126,38,2021,9/21/21 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,9/14/21
PNF126,39,2020,9/29/20 8:00,0.048,0.03,0.242,0.094,0.052,0.01,0.03,0.163,0.1,0.13,0.05,0.396,0.338,9/22/20
PNF126,39,2021,9/28/21 8:00,0.098,0.03,0.226,0.088,0.038,0.015,0.012,0.234,0.164,0.142,0.054,0.516,0.387,9/21/21
PNF126,40,2020,10/6/20 8:00,0.228,0.03,0.252,0.098,0.045,0.03,0.016,0.224,0.272,0.157,0.06,0.552,0.52,9/29/20
PNF126,40,2021,10/5/21 8:00,0.174,0.03,0.411,0.159,0.074,0.026,0.033,0.472,0.171,0.149,0.057,1.344,0.576,9/28/21
PNF126,41,2020,10/13/20 8:00,0.31,0.031,0.303,0.118,0.069,0.035,0.046,0.161,0.364,0.182,0.069,0.578,0.662,10/6/20
PNF126,41,2021,10/12/21 8:00,0.02,0.03,0.199,0.077,0.056,0.012,0.073,0.165,0.152,0.12,0.046,0.478,0.347,10/5/21
PNF126,42,2020,10/20/20 8:00,0.207,0.03,0.348,0.135,0.062,0.036,0.032,0.26,0.301,0.193,0.074,0.681,0.643,10/13/20
PNF126,42,2021,10/19/21 8:00,0.205,0.03,0.318,0.123,0.053,0.036,0.057,0.302,0.296,0.253,0.097,0.817,0.609,10/12/21
PNF126,43,2020,10/27/20 8:00,0.05,0.059,0.283,0.11,0.054,0.037,0.238,0.096,0.372,0.119,0.045,0.459,0.65,10/20/20
PNF126,43,2021,10/26/21 8:00,0.178,0.03,0.236,0.092,0.041,0.03,0.058,0.28,0.367,0.174,0.066,0.668,0.599,10/19/21
PNF126,44,2020,11/3/20 8:00,0.072,0.03,0.312,0.121,0.042,0.016,0.041,0.24,0.203,0.241,0.092,0.554,0.509,10/27/20
PNF126,44,2021,11/2/21 8:00,0.036,0.04,0.359,0.139,0.024,0.009,0.01,0.189,0.151,0.166,0.063,0.438,0.504,10/26/21
PNF126,45,2020,11/10/20 8:00,0.083,0.135,0.362,0.14,0.043,0.033,0.186,0.126,0.286,0.155,0.059,0.373,0.642,11/3/20
PNF126,45,2021,11/9/21 8:00,0.06,0.031,0.545,0.211,0.028,0.012,0.025,0.261,0.146,0.268,0.102,0.635,0.682,11/2/21
PNF126,46,2020,11/17/20 8:00,0.115,0.031,0.274,0.106,0.044,0.02,0.076,0.189,0.306,0.331,0.126,0.423,0.576,11/10/20
PNF126,46,2021,11/16/21 8:00,0.098,0.031,0.373,0.145,0.026,0.015,0.039,0.198,0.238,0.184,0.07,0.453,0.605,11/9/21
PNF126,47,2020,11/24/20 8:00,0.079,0.032,0.451,0.175,0.036,0.024,0.115,0.173,0.369,0.384,0.147,0.435,0.813,11/17/20
PNF126,47,2021,11/23/21 8:00,0.167,0.031,0.394,0.153,0.041,0.025,0.07,0.318,0.543,0.523,0.2,0.709,0.931,11/16/21
PNF126,48,2020,12/1/20 8:00,0.088,0.031,0.278,0.108,0.04,0.018,0.074,0.178,0.329,0.205,0.078,0.514,0.603,11/24/20
PNF126,48,2021,11/30/21 8:00,0.159,0.032,0.451,0.175,0.024,0.021,0.039,0.156,0.315,0.333,0.127,0.357,0.759,11/23/21
PNF126,49,2020,12/8/20 8:00,0.069,0.031,0.492,0.191,0.032,0.012,0.029,0.328,0.543,0.274,0.105,0.742,1.027,12/1/20
PNF126,49,2021,12/7/21 8:00,0.443,0.03,0.634,0.246,0.058,0.04,0.052,0.322,0.949,0.394,0.15,0.898,1.573,11/30/21
PNF126,50,2020,12/15/20 8:00,0.123,0.031,0.805,0.312,0.049,0.015,0.034,0.24,0.29,0.352,0.134,0.651,1.082,12/8/20
PNF126,50,2021,12/14/21 8:00,0.105,0.031,0.477,0.185,0.035,0.017,0.037,0.181,0.206,0.183,0.07,0.562,0.675,12/7/21
PNF126,51,2020,12/22/20 8:00,0.051,0.032,0.65,0.252,0.025,0.007,0.021,0.243,0.162,0.276,0.105,0.551,0.802,12/15/20
